Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-08-27T13:55:00+00:00,,,51.615192,-3.957617,,,,,,,,,
Person search,2016-08-27T21:43:00+00:00,,,51.483169,-3.175166,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-27T23:00:00+00:00,,,51.598197,-3.331363,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-27T23:24:00+00:00,,,51.508129,-3.577491,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-28T00:25:00+00:00,,,51.579178,-3.544231,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-28T00:39:00+00:00,,,51.480314,-3.179139,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-08-28T03:02:00+00:00,,,51.604940,-3.340138,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-28T03:57:00+00:00,,,51.598197,-3.331363,Male,18-24,Chinese or other ethnic group - Any other ethnic group (O9),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-28T04:46:00+00:00,,,51.476106,-3.182745,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-28T14:35:00+00:00,,,51.414744,-3.257059,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-28T17:49:00+00:00,,,51.599883,-3.341982,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-28T17:57:00+00:00,,,51.599883,-3.341982,Male,25-34,Asian or Asian British - Indian (A1),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-28T19:10:00+00:00,,,51.480245,-3.186049,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person and Vehicle search,2016-08-28T21:57:00+00:00,,,51.516351,-3.309879,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person and Vehicle search,2016-08-28T22:23:00+00:00,,,51.472983,-3.253087,Male,over 34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-08-28T23:21:00+00:00,,,51.664943,-3.926878,Male,over 34,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2016-08-29T00:06:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-29T00:14:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-29T00:43:00+00:00,,,51.619817,-3.940654,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-29T02:40:00+00:00,,,51.442206,-3.175596,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person search,2016-08-29T02:40:00+00:00,,,,,,,,,,,,,
Person search,2016-08-29T02:55:00+00:00,,,51.599424,-3.343614,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,
Person search,2016-08-29T05:31:00+00:00,,,,,,,,,,,,,
Person search,2016-08-29T06:34:00+00:00,,,51.603848,-3.346705,Male,25-34,,,,,,,
Person search,2016-08-29T15:32:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-29T22:19:00+00:00,,,51.643326,-3.826176,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-30T01:00:00+00:00,,,51.476106,-3.182745,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-30T01:12:00+00:00,,,51.476106,-3.182745,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-30T02:35:00+00:00,,,51.637900,-3.648394,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,
Person search,2016-08-30T03:44:00+00:00,,,51.411464,-3.252727,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-30T04:54:00+00:00,,,51.480245,-3.186049,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person search,2016-08-30T08:35:00+00:00,,,51.539341,-3.195660,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-30T08:42:00+00:00,,,51.539341,-3.195660,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-30T08:51:00+00:00,,,51.539341,-3.195660,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-08-30T09:00:00+00:00,,,51.539341,-3.195660,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-08-30T14:00:00+00:00,,,51.641469,-3.948371,Male,25-34,,,,,,,
Person search,2016-08-30T19:10:00+00:00,,,51.401566,-3.264201,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-30T19:10:00+00:00,,,51.401566,-3.264201,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-30T19:10:00+00:00,,,51.401566,-3.264201,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-30T19:10:00+00:00,,,51.401566,-3.264201,Male,10-17,White - White British (W1),,Police and Criminal Evidence Act 1984 (section 1),,,False,
Person search,2016-08-30T19:10:00+00:00,,,51.401566,-3.264201,Male,10-17,White - White British (W1),,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person and Vehicle search,2016-08-30T20:44:00+00:00,,,51.480329,-3.242171,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-30T23:05:00+00:00,,,51.502714,-3.185350,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-08-30T23:51:00+00:00,,,,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-31T01:50:00+00:00,,,51.599016,-3.790870,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-08-31T03:33:00+00:00,,,51.621578,-3.942954,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-08-31T04:16:00+00:00,,,51.476705,-3.202546,Male,10-17,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person search,2016-08-31T04:34:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-08-31T05:03:00+00:00,,,51.472662,-3.200424,Male,10-17,Asian or Asian British - Bangladeshi (A3),Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person search,2016-08-31T17:11:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,False,
Person search,2016-08-31T21:49:00+00:00,,,,,Male,18-24,Black or Black British - African (B2),Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
