Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-05-18T07:09:00+00:00,,,51.480598,-3.173256,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-05-18T09:03:00+00:00,,,51.593218,-3.779511,Male,,,,,,,,
Person search,2016-05-18T09:32:00+00:00,,,51.593218,-3.779511,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-18T13:29:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-05-18T13:35:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-18T16:39:00+00:00,,,51.622949,-3.944862,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-05-18T17:02:00+00:00,,,51.583138,-3.768811,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-18T17:46:00+00:00,,,51.622022,-3.936183,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-05-18T17:54:00+00:00,,,51.761910,-3.782631,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-18T20:15:00+00:00,,,51.622022,-3.936183,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-05-18T20:41:00+00:00,,,51.592456,-3.328554,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-18T21:03:00+00:00,,,51.499240,-3.609586,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-18T21:03:00+00:00,,,51.617201,-3.978865,Male,18-24,Not Stated (NS),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-18T21:03:00+00:00,,,51.499240,-3.609586,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-18T21:03:00+00:00,,,51.499240,-3.609586,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,False,
Person search,2016-05-18T21:08:00+00:00,,,51.617201,-3.978865,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,False,
Person search,2016-05-18T21:43:00+00:00,,,51.650219,-3.432567,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-18T22:19:00+00:00,,,51.494728,-3.131758,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2016-05-18T23:11:00+00:00,,,51.463077,-3.164789,Male,18-24,Asian or Asian British - Pakistani (A2),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-18T23:17:00+00:00,,,51.463077,-3.164789,Male,18-24,Asian or Asian British - Pakistani (A2),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-19T00:18:00+00:00,,,51.476675,-3.239955,Male,18-24,Chinese or other ethnic group - Any other ethnic group (O9),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-19T01:07:00+00:00,,,51.619817,-3.940654,Female,25-34,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-19T01:17:00+00:00,,,51.467668,-3.185737,Male,18-24,Mixed - White and Black Caribbean (M1),,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-05-19T04:09:00+00:00,,,51.491831,-3.182029,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-19T04:09:00+00:00,,,51.491831,-3.182029,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-19T04:49:00+00:00,,,51.647168,-3.943629,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-05-19T05:14:00+00:00,,,51.467826,-3.164607,Male,18-24,Asian or Asian British - Indian (A1),Asian,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2016-05-19T05:14:00+00:00,,,51.467826,-3.164607,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),,Offender given drugs possession warning,,
Person search,2016-05-19T09:52:00+00:00,,,51.707796,-4.024460,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-05-19T09:52:00+00:00,,,,,,,,,,,,,
Person search,2016-05-19T09:53:00+00:00,,,51.638980,-3.956401,Male,18-24,White - White Irish (W2),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-19T12:21:00+00:00,,,51.415236,-3.252312,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-05-19T12:35:00+00:00,,,51.710258,-3.441367,Male,25-34,White - White British (W1),White,Firearms Act 1968 (section 47),Firearms,Suspect arrested,True,
Person search,2016-05-19T12:42:00+00:00,,,51.642339,-3.942035,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-19T12:50:00+00:00,,,51.769842,-3.398555,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-19T14:12:00+00:00,,,51.612018,-3.408357,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-19T14:30:00+00:00,,,51.612018,-3.408357,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-19T16:10:00+00:00,,,51.540607,-3.596265,Male,over 34,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-19T19:18:00+00:00,,,51.521172,-3.581863,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-19T19:33:00+00:00,,,51.518691,-3.586432,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-19T19:45:00+00:00,,,51.676852,-3.628576,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-19T19:49:00+00:00,,,51.587585,-3.769691,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-19T23:29:00+00:00,,,51.508139,-3.578789,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Offender given penalty notice,False,
Person search,2016-05-19T23:31:00+00:00,,,51.664082,-3.817337,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-20T00:16:00+00:00,,,51.416811,-3.179359,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-20T00:21:00+00:00,,,51.416811,-3.179359,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-20T03:39:00+00:00,,,51.617201,-3.978865,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-20T05:34:00+00:00,,,51.468225,-3.636296,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,False,
Person search,2016-05-20T10:01:00+00:00,,,51.479192,-3.188830,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-20T15:03:00+00:00,,,51.624704,-3.942582,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-05-20T16:09:00+00:00,,,51.403154,-3.273633,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-20T16:09:00+00:00,,,51.403154,-3.273633,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-20T16:09:00+00:00,,,51.403154,-3.273633,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-20T17:30:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-05-20T20:19:00+00:00,,,51.492349,-3.164426,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-20T22:08:00+00:00,,,51.531486,-3.578486,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-20T22:11:00+00:00,,,51.745952,-3.621674,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person and Vehicle search,2016-05-20T22:14:00+00:00,,,51.532399,-3.574827,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person and Vehicle search,2016-05-20T23:35:00+00:00,,,51.422606,-3.256023,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-20T23:42:00+00:00,,,51.422606,-3.256023,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-21T00:26:00+00:00,,,51.562923,-3.741205,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-21T00:32:00+00:00,,,51.594514,-3.793609,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-21T01:16:00+00:00,,,51.405959,-3.454450,,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Offender given drugs possession warning,,
Person search,2016-05-21T03:09:00+00:00,,,51.517405,-3.110139,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,False,
Person search,2016-05-21T03:11:00+00:00,,,51.642516,-3.818122,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person and Vehicle search,2016-05-21T09:12:00+00:00,,,51.594408,-3.816893,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,False,
Person search,2016-05-21T15:29:00+00:00,,,51.612018,-3.408357,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-21T16:08:00+00:00,,,51.621037,-4.002421,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,,False,
Person search,2016-05-21T16:10:00+00:00,,,,,,,,,,,,,
Person search,2016-05-21T16:14:00+00:00,,,51.745952,-3.621674,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-21T16:19:00+00:00,,,51.745952,-3.621674,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-21T16:26:00+00:00,,,,,,,,,,,,,
Person search,2016-05-21T16:26:00+00:00,,,51.745952,-3.621674,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-21T16:31:00+00:00,,,51.745952,-3.621674,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-21T17:45:00+00:00,,,51.537387,-3.537034,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2016-05-21T18:03:00+00:00,,,51.613217,-3.660513,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,
Person search,2016-05-21T18:09:00+00:00,,,51.613217,-3.660513,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,False,
Person search,2016-05-21T18:58:00+00:00,,,51.411915,-3.474325,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-21T19:30:00+00:00,,,51.412970,-3.480571,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,,False,
Person search,2016-05-21T21:15:00+00:00,,,51.759218,-3.381462,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person search,2016-05-21T23:14:00+00:00,,,51.619817,-3.940654,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-22T00:52:00+00:00,,,51.508129,-3.577491,Male,18-24,White - White British (W1),White,,,,,
Person search,2016-05-22T01:49:00+00:00,,,51.667169,-3.468225,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-22T03:48:00+00:00,,,51.575854,-4.044871,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-22T04:25:00+00:00,,,51.720190,-3.854377,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,False,
Person search,2016-05-22T06:20:00+00:00,,,51.630486,-3.940459,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-05-22T10:44:00+00:00,,,51.451913,-3.199131,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Suspect arrested,,
Person search,2016-05-22T12:31:00+00:00,,,51.600822,-3.819026,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-22T14:01:00+00:00,,,51.605381,-3.339285,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2016-05-22T14:01:00+00:00,,,51.605381,-3.339285,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2016-05-22T15:03:00+00:00,,,51.497118,-3.192711,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-05-22T15:26:00+00:00,,,51.497118,-3.192711,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-05-22T22:34:00+00:00,,,51.706544,-3.436242,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-22T22:38:00+00:00,,,51.706544,-3.436242,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-22T22:44:00+00:00,,,51.706544,-3.436242,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-23T02:38:00+00:00,,,51.591828,-3.780496,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-23T02:44:00+00:00,,,51.583138,-3.768811,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Suspect arrested,True,
Person search,2016-05-23T15:28:00+00:00,,,51.623647,-3.956969,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-23T15:34:00+00:00,,,51.623647,-3.956969,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-23T18:09:00+00:00,,,51.516298,-3.581867,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-23T18:12:00+00:00,,,51.516298,-3.581867,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-23T18:18:00+00:00,,,51.516298,-3.581867,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-23T18:48:00+00:00,,,51.507430,-3.573995,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-23T18:51:00+00:00,,,51.509320,-3.575861,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-23T20:53:00+00:00,,,51.478822,-3.173758,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-05-23T23:03:00+00:00,,,51.575866,-3.436895,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-24T00:28:00+00:00,,,51.468942,-3.187829,Male,over 34,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-24T02:29:00+00:00,,,51.622801,-3.981681,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-24T04:52:00+00:00,,,51.501928,-3.130135,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-24T13:58:00+00:00,,,51.508129,-3.577491,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-24T14:30:00+00:00,,,51.582890,-3.435283,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-24T14:39:00+00:00,,,51.766929,-3.786046,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2016-05-24T19:21:00+00:00,,,51.766929,-3.786046,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,False,
Person and Vehicle search,2016-05-24T22:59:00+00:00,,,51.566571,-3.984847,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-24T23:16:00+00:00,,,51.600008,-3.420041,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-25T05:13:00+00:00,,,51.480671,-3.164114,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-25T05:18:00+00:00,,,51.480671,-3.164114,Male,18-24,Black or Black British - Any other Black ethnic background (B9),Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-25T05:22:00+00:00,,,51.628298,-3.971922,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person and Vehicle search,2016-05-25T13:50:00+00:00,,,51.501111,-3.556243,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,
Person and Vehicle search,2016-05-25T13:50:00+00:00,,,51.501111,-3.556243,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,True,
Person and Vehicle search,2016-05-25T13:50:00+00:00,,,51.501111,-3.556243,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,
Person search,2016-05-25T13:51:00+00:00,,,51.605381,-3.339285,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-25T14:25:00+00:00,,,51.605381,-3.339285,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-25T14:25:00+00:00,,,51.605381,-3.339285,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-25T14:46:00+00:00,,,51.559378,-3.351089,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-25T14:56:00+00:00,,,51.800923,-3.827912,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,False,
Person search,2016-05-25T14:56:00+00:00,,,51.800923,-3.827912,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,False,
Person search,2016-05-25T18:25:00+00:00,,,51.413047,-3.255186,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-05-25T18:48:00+00:00,,,51.587935,-3.324423,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-25T19:38:00+00:00,,,51.522415,-3.125972,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,,False,
Person search,2016-05-25T22:11:00+00:00,,,51.481895,-3.178431,Male,over 34,White - White British (W1),White,,Articles for use in criminal damage,Nothing found - no further action,False,
Person search,2016-05-26T00:02:00+00:00,,,51.656167,-3.492880,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,False,
Person search,2016-05-26T00:05:00+00:00,,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-26T04:21:00+00:00,,,51.615201,-3.438714,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-26T04:21:00+00:00,,,51.615192,-3.957617,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-26T04:23:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-26T08:48:00+00:00,,,51.661105,-3.927323,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person search,2016-05-26T11:36:00+00:00,,,51.614052,-3.803161,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-26T12:11:00+00:00,,,51.622949,-3.944862,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-05-26T13:59:00+00:00,,,51.618996,-3.754633,Male,over 34,White - White Irish (W2),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-05-26T14:08:00+00:00,,,51.618996,-3.754633,Male,over 34,White - White Irish (W2),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2016-05-26T14:13:00+00:00,,,51.618996,-3.754633,Male,25-34,White - White Irish (W2),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2016-05-26T14:43:00+00:00,,,,,Male,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,
Person search,2016-05-26T14:44:00+00:00,,,51.524377,-3.498035,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-26T15:01:00+00:00,,,51.489355,-3.162549,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,,False,
Person search,2016-05-26T15:51:00+00:00,,,51.622005,-3.955700,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-26T17:23:00+00:00,,,51.566336,-3.320463,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-26T19:25:00+00:00,,,51.391684,-3.275787,Male,18-24,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
Person search,2016-05-26T19:40:00+00:00,,,51.612018,-3.408357,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2016-05-26T19:53:00+00:00,,,51.428332,-3.173772,Male,18-24,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2016-05-26T19:59:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person and Vehicle search,2016-05-26T20:19:00+00:00,,,51.428332,-3.173772,Male,18-24,Black or Black British - Any other Black ethnic background (B9),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2016-05-26T21:00:00+00:00,,,51.469937,-3.186372,Male,18-24,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
