Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-01-21T13:35:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-21T14:17:00+00:00,,,51.602192,-3.337429,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-21T16:09:00+00:00,,,,,Female,over 34,,,,,,,
Person search,2016-01-21T16:28:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-21T18:20:00+00:00,,,51.659866,-3.922860,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person and Vehicle search,2016-01-21T18:20:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-21T18:25:00+00:00,,,51.659866,-3.922860,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-21T18:30:00+00:00,,,51.659866,-3.922860,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-21T19:44:00+00:00,,,51.618017,-3.320041,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-01-21T20:13:00+00:00,,,51.618017,-3.320041,,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-01-21T23:02:00+00:00,,,51.642453,-3.455735,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-21T23:02:00+00:00,,,51.609493,-3.447358,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-21T23:18:00+00:00,,,51.476820,-3.181439,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,,
Person search,2016-01-22T00:01:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,,
Person search,2016-01-22T00:27:00+00:00,,,51.509273,-3.202567,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-22T00:56:00+00:00,,,51.616490,-3.800196,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-22T01:05:00+00:00,,,51.616490,-3.800196,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-22T01:39:00+00:00,,,51.495584,-3.243421,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Suspect arrested,,
Person search,2016-01-22T02:39:00+00:00,,,51.629779,-3.821283,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-22T02:43:00+00:00,,,51.629779,-3.821283,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-22T02:46:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-22T02:48:00+00:00,,,51.629779,-3.821283,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-22T02:57:00+00:00,,,,,,,,,,,,,
Person search,2016-01-22T03:48:00+00:00,,,,,,,,,,,,,
Person search,2016-01-22T05:55:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-22T05:58:00+00:00,,,,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-22T12:31:00+00:00,,,51.603398,-3.340454,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-01-22T12:31:00+00:00,,,51.603398,-3.340454,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-22T14:22:00+00:00,,,51.749985,-3.393552,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-22T16:35:00+00:00,,,51.643520,-3.698895,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2016-01-22T17:08:00+00:00,,,,,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-22T17:12:00+00:00,,,,,Female,25-34,,,,,,,
Person search,2016-01-22T17:12:00+00:00,,,,,Male,over 34,,,,,,,
Person search,2016-01-22T17:41:00+00:00,,,,,Female,over 34,,,,,,,
Person search,2016-01-22T17:41:00+00:00,,,,,Male,over 34,,,,,,,
Person search,2016-01-22T17:41:00+00:00,,,,,Male,25-34,,,,,,,
Person search,2016-01-22T20:34:00+00:00,,,51.582890,-3.435283,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-22T22:26:00+00:00,,,51.742395,-3.377632,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-01-22T22:50:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-22T22:56:00+00:00,,,51.481140,-3.179290,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2016-01-22T23:21:00+00:00,,,,,,,,,,,,,
Person search,2016-01-23T00:43:00+00:00,,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-23T00:43:00+00:00,,,,,,,,,,,,,
Person search,2016-01-23T00:47:00+00:00,,,,,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-23T01:51:00+00:00,,,,,Male,25-34,,,,,,,
Person search,2016-01-23T02:36:00+00:00,,,51.602495,-3.346347,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-01-23T02:43:00+00:00,,,51.602495,-3.346347,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2016-01-23T02:51:00+00:00,,,,,Female,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,,,
Person search,2016-01-23T02:56:00+00:00,,,51.625677,-3.465556,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-23T02:59:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-23T05:28:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,,
Person and Vehicle search,2016-01-23T15:27:00+00:00,,,51.604940,-3.340138,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-01-23T15:31:00+00:00,,,51.560984,-3.271734,Male,18-24,White - White British (W1),,Misuse of Drugs Act 1971 (section 23),,Suspect arrested,,
Person search,2016-01-23T20:08:00+00:00,,,51.718175,-3.436625,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-23T20:12:00+00:00,,,51.718175,-3.436625,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-23T21:11:00+00:00,,,,,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2016-01-23T22:37:00+00:00,,,,,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-23T22:42:00+00:00,,,,,,,,,,,,,
Person search,2016-01-24T00:22:00+00:00,,,51.558609,-3.350706,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-01-24T00:22:00+00:00,,,51.558609,-3.350706,Female,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-01-24T00:24:00+00:00,,,51.556263,-3.354502,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-01-24T00:25:00+00:00,,,51.559378,-3.351089,Female,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-01-24T00:26:00+00:00,,,51.558609,-3.350706,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-01-24T00:27:00+00:00,,,51.556263,-3.354502,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-01-24T00:28:00+00:00,,,51.556263,-3.354502,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,
Person search,2016-01-24T01:36:00+00:00,,,,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-24T01:41:00+00:00,,,,,Male,10-17,Not Stated (NS),,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-24T01:41:00+00:00,,,,,Male,10-17,,,,,,,
Person search,2016-01-24T01:48:00+00:00,,,,,Female,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2016-01-24T02:00:00+00:00,,,51.656167,-3.492880,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-24T02:16:00+00:00,,,51.481140,-3.179290,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2016-01-24T02:47:00+00:00,,,,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2016-01-24T03:19:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
Person search,2016-01-24T04:15:00+00:00,,,51.549324,-3.358190,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2016-01-24T04:30:00+00:00,,,51.549324,-3.358190,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-24T08:54:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-24T12:11:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-01-24T14:37:00+00:00,,,,,,,,,,,,,
Person search,2016-01-24T14:37:00+00:00,,,,,,,,,,,,,
Person search,2016-01-24T15:26:00+00:00,,,51.486101,-3.229452,Male,25-34,Not Stated (NS),,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2016-01-24T22:59:00+00:00,,,51.578414,-3.356531,Female,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-24T23:55:00+00:00,,,51.760582,-3.382460,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-25T00:33:00+00:00,,,,,,,,,,,,,
Person search,2016-01-25T00:34:00+00:00,,,,,,,,,,,,,
Person search,2016-01-25T00:34:00+00:00,,,,,,,,,,,,,
Person search,2016-01-25T00:34:00+00:00,,,,,,,,,,,,,
Person search,2016-01-25T00:34:00+00:00,,,,,,,,,,,,,
Person and Vehicle search,2016-01-25T01:25:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-01-25T05:15:00+00:00,,,,,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-25T06:40:00+00:00,,,51.672828,-3.481583,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-01-25T11:10:00+00:00,,,51.465439,-3.170478,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-25T14:45:00+00:00,,,51.508292,-3.166172,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-25T14:46:00+00:00,,,,,,,,,,,,,
Person search,2016-01-25T20:08:00+00:00,,,,,,,,,,,,,
Person search,2016-01-25T21:53:00+00:00,,,,,,,,,,,,,
Person search,2016-01-25T23:54:00+00:00,,,51.488438,-3.230393,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-26T01:01:00+00:00,,,51.743011,-3.371799,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-26T01:18:00+00:00,,,51.744023,-3.376827,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-26T01:51:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-26T01:54:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-26T02:01:00+00:00,,,51.604651,-3.340982,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-26T03:41:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-26T03:49:00+00:00,,,51.517303,-3.166100,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-26T04:41:00+00:00,,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-26T15:10:00+00:00,,,51.586179,-3.772884,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-26T15:51:00+00:00,,,,,Male,18-24,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-26T15:56:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-26T15:57:00+00:00,,,,,Male,over 34,,,,,,,
Person and Vehicle search,2016-01-26T16:04:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-26T16:17:00+00:00,,,,,Male,25-34,,,,,,,
Person search,2016-01-26T16:30:00+00:00,,,51.508292,-3.166172,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-26T18:37:00+00:00,,,51.597714,-3.808968,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-26T18:57:00+00:00,,,51.594458,-3.774232,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-26T21:37:00+00:00,,,51.599928,-3.816391,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-26T23:36:00+00:00,,,51.499215,-3.175564,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-26T23:37:00+00:00,,,51.481231,-3.207431,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-26T23:39:00+00:00,,,51.499215,-3.175564,Male,,Not Stated (NS),,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-26T23:43:00+00:00,,,51.741282,-3.384318,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-26T23:59:00+00:00,,,51.741282,-3.384318,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T00:05:00+00:00,,,51.761201,-3.352484,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T00:09:00+00:00,,,51.761201,-3.352484,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T00:16:00+00:00,,,51.741282,-3.384318,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T00:23:00+00:00,,,51.670244,-3.299579,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-27T00:57:00+00:00,,,51.619134,-3.802525,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-27T02:49:00+00:00,,,51.595739,-3.797628,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2016-01-27T04:45:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2016-01-27T04:53:00+00:00,,,,,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T06:16:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T07:43:00+00:00,,,51.492761,-3.248472,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2016-01-27T10:27:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T10:27:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T10:27:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T10:27:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T10:28:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T10:28:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T10:28:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T10:28:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T10:28:00+00:00,,,,,Male,over 34,,,,,,,
Person search,2016-01-27T11:08:00+00:00,,,51.405886,-3.265557,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2016-01-27T11:32:00+00:00,,,51.588529,-3.805110,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person and Vehicle search,2016-01-27T12:30:00+00:00,,,51.744665,-3.400065,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T12:56:00+00:00,,,,,Male,18-24,,,,,,,
Person search,2016-01-27T12:56:00+00:00,,,,,Male,18-24,,,,,,,
Person search,2016-01-27T13:39:00+00:00,,,51.634007,-3.656042,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T15:11:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T15:14:00+00:00,,,,,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T15:32:00+00:00,,,,,Male,over 34,,,,,,,
Person search,2016-01-27T15:39:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T15:53:00+00:00,,,51.750030,-3.375170,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T16:07:00+00:00,,,51.646348,-3.992566,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-27T16:39:00+00:00,,,51.518535,-3.097037,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2016-01-27T17:10:00+00:00,,,51.594408,-3.816893,Female,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-27T17:16:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T17:24:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T17:30:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T20:35:00+00:00,,,51.591828,-3.780496,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-27T21:05:00+00:00,,,51.600575,-3.810627,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-27T21:20:00+00:00,,,51.597299,-3.816633,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-27T22:08:00+00:00,,,51.583138,-3.768811,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2016-01-27T23:07:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T23:07:00+00:00,,,,,,,,,,,,,
Person search,2016-01-27T23:07:00+00:00,,,,,,,,,,,,,
Person and Vehicle search,2016-01-28T01:13:00+00:00,,,51.657481,-3.955087,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2016-01-28T01:15:00+00:00,,,51.515513,-3.101043,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-28T02:45:00+00:00,,,51.503460,-3.190715,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person and Vehicle search,2016-01-28T03:27:00+00:00,,,51.496485,-3.184180,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Firearms,Nothing found - no further action,,
Person search,2016-01-28T03:54:00+00:00,,,,,,,,,,,,,
Person search,2016-01-28T04:05:00+00:00,,,51.476245,-3.153432,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-28T04:18:00+00:00,,,51.623154,-3.456648,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-28T04:31:00+00:00,,,51.623154,-3.456648,Male,25-34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-28T06:21:00+00:00,,,51.594408,-3.816893,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2016-01-28T07:16:00+00:00,,,51.603134,-3.828851,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-28T09:30:00+00:00,,,,,,,,,,,,,
Person search,2016-01-28T10:12:00+00:00,,,51.621320,-3.815859,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-28T11:56:00+00:00,,,,,Male,10-17,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-28T11:56:00+00:00,,,,,Male,18-24,Black or Black British - African (B2),Black,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2016-01-28T11:56:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,,,
Person search,2016-01-28T11:56:00+00:00,,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,,,
Person search,2016-01-28T11:56:00+00:00,,,51.746393,-3.379448,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,,,
Person search,2016-01-28T11:56:00+00:00,,,51.746393,-3.379448,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,,,
Person search,2016-01-28T14:08:00+00:00,,,,,,,,,,,,,
Person and Vehicle search,2016-01-28T14:19:00+00:00,,,51.616490,-3.800196,,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person and Vehicle search,2016-01-28T14:22:00+00:00,,,51.616490,-3.800196,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2016-01-28T14:59:00+00:00,,,51.593836,-3.778495,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2016-01-28T14:59:00+00:00,,,51.597266,-3.334137,Male,over 34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
